itemNumber,keywords,shortDesc,longDesc,itemType,wearFlags,extraFlags,objAffFlags,Affect0,AffectModifier0,Affect1,AffectModifier1,Affect2,AffectModifier2,value0,value1,value2,value3,lightColor,lightType,lightHours,recipeCreates,recipeRequires1,recipeRequires2,recipeRequires3,aqOrderRequires1,aqOrderRequires2,aqOrderRequires3,aqOrderRequires4,maxContains,currentContains,liquidType,foodSatiation,poisoned,lockType,assignedKey,keyType,picksCurrent,picksMax,affAC,spell,spellLevel,chargesMax,chargesCurrent,weaponSpecial,weaponType,diceNumber,diceSize,damageMin,damageMax,damageAve,gunLicense,bulletsLeft,gunNumber,weight,cost,rent,treasureCoins,subclassPointValue,loadrate,boardReadLvl,boardWriteLvl,boardRemoveLvl,objTimer
29668," scale translucent spectral wyrm esar quest"," a Spectral Wyrm's Translucent Scale"," A translucent scale of some draconic beast was left here unattended.",ARMOR,TAKE SHIELD,MAGICAL,,HITROLL,2,DAMROLL,4,,,15,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,1,45000,15000,,,0,,,,
29667," bracer iceblight esar quest"," an Iceblight bracer"," A steaming slab of crystalline ice lies strewn across the floor.",WORN,TAKE WRIST,GLOW LIMITED,,HITROLL,2,DAMROLL,4,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12000,10000,,,0,,,,
29666," crown abyssal corruption esar quest"," Crown of Abyssal Corruption"," A crown of blackened bone lies here, tendrils of smoke wafting out of fiery cracks in its surface.",ARMOR,TAKE HEAD,MAGICAL BLESSED ANTI-AVATAR LIMITED,524288,STR,3,HIT,26,DAMROLL,4,12,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,6,10000,10,,,0,,,,
29665," balaclava black makena makenahead"," a black balaclava"," Makena has left her balaclava here.",ARMOR,TAKE HEAD QUESTWEAR,LIMITED,16777216,HITROLL,1,DAMROLL,2,MANA_REGEN,3,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,10,50000,100000,,,10,,,,
29664," buckler king welmar makena wrist makenawrist"," golden buckler of King Welmar"," Makena has left her buckler here.",WORN,TAKE WRIST QUESTWEAR,GLOW ANTI-GOOD ANTI-AVATAR LIMITED,,DAMROLL,3,SKILL_DUAL,10,MANA_REGEN,3,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15000,10000,,,20,,,,
29663," tattoo goddess wadjet makena wrist makenawrist"," a tattoo of the Goddess Wadjet"," Makena has left her buckler here.",WORN,TAKE WRIST QUESTWEAR,GLOW ANTI-GOOD ANTI-AVATAR LIMITED,,DAMROLL,3,SKILL_DUAL,10,MANA_REGEN,3,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15000,10000,,,20,,,,
29662," boots black leather steel toed makena makenafeet"," steel-toed, black leather boots"," Makena has left her boots here.",ARMOR,TAKE FEET QUESTWEAR,GLOW MAGICAL ANTI-GOOD ANTI-NEUTRAL ANTI-WARRIOR ANTI-CLERIC ANTI-PALADIN LIMITED,,DAMROLL,3,MANA_REGEN,3,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,4,10,43222,,,100,,,,
29661," spyglass weathered neck makena makenaneck"," a weathered spyglass"," Makena has left her spyglass here.",ARMOR,TAKE NECK QUESTWEAR,,,DAMROLL,2,SKILL_TRIPLE,4,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,10,1000,700,,,50,,,,
29660," necklace grotesque trophies neck makena makenaneck"," a grotesque necklace of war trophies"," Makena has left her necklace here.",ARMOR,TAKE NECK QUESTWEAR,,,DAMROLL,2,SKILL_TRIPLE,6,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,10,1000,700,,,50,,,,
29659," vambraces taenite tyler tylerarms"," taenite vambraces"," Tyler has left her vambraces here.",ARMOR,TAKE ARMS QUESTWEAR,LIMITED,,DAMROLL,2,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,10000,1000,,,10,,,,
29658," gauntlets iron spiked tyler tylerhands"," spiked iron gauntlets"," Tyler has left her gauntlets here.",ARMOR,TAKE HANDS QUESTWEAR,HUM MAGICAL LIMITED,,DAMROLL,3,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,1000000,80000,,,8,,,,
29657," greaves gold gleaming tyler tylerleg"," gleaming greaves of gold"," Tyler has left her greaves here.",ARMOR,TAKE LEGS QUESTWEAR,LIMITED,,DAMROLL,2,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,30000,3000,,,10,,,,
29656," sunrod golden tyler tylerlight"," a golden sunrod"," Tyler has left her sunrod here.",LIGHT,TAKE LIGHT-SOURCE QUESTWEAR,LIMITED,,HITROLL,2,DAMROLL,2,MANA_REGEN,3,0,0,-1,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,10,,,,
29655," buckler golden king welmar makena makenawrist"," golden buckler of King Welmar"," Makena has left her buckler here.",ARMOR,TAKE WRIST QUESTWEAR,MAGICAL LIMITED,,DAMROLL,3,MANA_REGEN,3,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,3,500000,2000,,,10,,,,
29654," pants shadowleather leg makena makenaleg"," shadowleather pants"," Makena seems to has left her pants here, oh my.",ARMOR,TAKE LEGS QUESTWEAR,LIMITED,,DAMROLL,2,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,30000,3000,,,10,,,,
29653," band arm platinum sleeves jeweled fey feyarms"," a jeweled, platinum arm band"," Fey has left her arm band here.",ARMOR,TAKE ARMS QUESTWEAR,LIMITED,,DAMROLL,2,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,10000,1000,,,10,,,,
29652," band arm feathered caladrius saros sarosarms"," a Caladrius feathered arm band"," Saros has left his arm band here.",ARMOR,TAKE ARMS QUESTWEAR,LIMITED,,DAMROLL,2,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,10000,1000,,,10,,,,
29651," leech plump black viscid ahriman ahrimanwrist"," a plump, viscid, black leech"," Ahriman has left his leech here.",WORN,TAKE WRIST QUESTWEAR,LIMITED,,HITROLL,2,DAMROLL,2,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12000,10000,,,10,,,,
29650," tattoo goddess isis ahriman ahrimanwrist"," a tattoo of the Goddess Isis"," Ahriman has left his tattoo here.",WORN,TAKE WRIST QUESTWEAR,LIMITED,,HITROLL,2,DAMROLL,2,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12000,10000,,,10,,,,
29649," bandages bandage dirty some ahriman ahrimanarms"," some dirty bandages"," Ahriman has left some dirty bandages here.",ARMOR,TAKE ARMS QUESTWEAR,MAGICAL ANTI-WARRIOR ANTI-THIEF ANTI-CLERIC ANTI-NINJA ANTI-NOMAD ANTI-PALADIN ANTI-ANTI-PALADIN ANTI-BARD ANTI-COMMANDO LIMITED,16777216,DAMROLL,2,HITROLL,2,MANA_REGEN,3,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,1000000,50000,,,8,,,,
29648," ring thorns ahriman ahrimanring"," a ring of thorns"," Ahriman has left his ring here.",WORN,TAKE FINGER QUESTWEAR,LIMITED,,HITROLL,3,DAMROLL,3,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16000,20000,,,10,,,,
29647," ring gyges ahriman ahrimanring"," Ring of Gyges"," Ahriman has left his ring here.",WORN,TAKE FINGER QUESTWEAR,LIMITED,,HITROLL,3,DAMROLL,3,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16000,20000,,,10,,,,
29646," duster olive drab cloak makena makenaabout"," an olive drab duster"," Makena has left her cloak here.",ARMOR,TAKE ABOUT QUESTWEAR,LIMITED,,HITROLL,1,DAMROLL,3,MANA_REGEN,3,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,3,12000,7000,,,50,,,,
29645," boots asp leather ahriman ahrimanfeet"," a pair of asp leather boots"," Ahriman has left his boots here.",ARMOR,TAKE FEET QUESTWEAR,GLOW MAGICAL ANTI-GOOD ANTI-NEUTRAL ANTI-WARRIOR ANTI-CLERIC ANTI-PALADIN LIMITED,,DAMROLL,2,HITROLL,2,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,4,10,43222,,,100,,,,
29644," boots black knee-high knee high fey feet feyfeet"," some black knee-high boots"," Fey has left her boots here.",ARMOR,TAKE FEET QUESTWEAR,LIMITED,,DAMROLL,1,MANA_REGEN,3,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,60,20,,,50,,,,
29643," sandals worn caligae saros feet sarosfeet"," a pair of worn caligae sandals"," Saros has left his sandals here.",ARMOR,TAKE FEET QUESTWEAR,LIMITED,,DAMROLL,1,MANA_REGEN,3,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,60,20,,,50,,,,
29642," tunic body tattered brown saros sarosbody"," a tattered, brown tunic"," Saros has left his tunic here.",ARMOR,TAKE BODY QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,2,MANA_REGEN,3,,,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,10,75000,25000,,,50,,,,
29641," gloves demon skin hands ahriman ahrimanhands"," demon skin gloves"," Ahriman has left his gloves here.",ARMOR,TAKE HANDS QUESTWEAR,HUM MAGICAL LIMITED,,DAMROLL,3,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,1000000,80000,,,8,,,,
29640," pants couatl scale leg ahriman ahrimanleg"," couatl scale pants"," Ahriman has left his pants here. HA!",ARMOR,TAKE LEGS QUESTWEAR,GLOW ANTI-WARRIOR ANTI-THIEF ANTI-CLERIC ANTI-NINJA ANTI-NOMAD ANTI-PALADIN ANTI-ANTI-PALADIN ANTI-BARD ANTI-COMMANDO LIMITED,,DAMROLL,3,MANA_REGEN,3,,,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,10,823222,99999,,,10,,,,
29639," armor nothing plate body ahriman ahrimanbody"," Nothing"," Ahriman has left his armor here.",ARMOR,TAKE BODY QUESTWEAR,GLOW HUM INVISIBLE MAGICAL LIMITED,,DAMROLL,2,MANA_REGEN,3,,,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,10,75000,25000,,,50,,,,
29638," leggings white lacy thigh fey feyleg"," lacy, white, thigh high leggings"," Fey has left her leggings here.",ARMOR,TAKE LEGS QUESTWEAR,LIMITED,,DAMROLL,3,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,30000,3000,,,10,,,,
29637," chiton gown purple plate fey feybody"," a low-cut, purple chiton"," Fey has left her gown here.",ARMOR,TAKE BODY QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,3,MANA_REGEN,3,,,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,10,75000,25000,,,50,,,,
29636," ring diamond huge platinum band fey feyring"," a huge diamond set in a platinum band"," Fey has left her ring here.",WORN,TAKE FINGER QUESTWEAR,LIMITED,,HITROLL,3,DAMROLL,3,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16000,20000,,,10,,,,
29635," ring mood fey feyring"," a mood ring(glowing blue)"," Fey has left her ring here.",WORN,TAKE FINGER QUESTWEAR,LIMITED,,HITROLL,3,DAMROLL,3,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16000,20000,,,10,,,,
29634," ring knuckle wyvern saros sarosring"," a knuckle of the Wyvern"," Saros has left his ring here.",WORN,TAKE FINGER QUESTWEAR,LIMITED,,HITROLL,3,DAMROLL,3,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16000,20000,,,10,,,,
29633," band ring aquamarine silver saros sarosring"," an aquamarine set in a silver band"," Saros has left his ring here.",WORN,TAKE FINGER QUESTWEAR,LIMITED,,HITROLL,3,DAMROLL,3,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16000,20000,,,10,,,,
29632," pants woven sala salamander hair saros sarosleg"," pants of woven salamander hair"," Saros has left his pants here, uh oh!",ARMOR,TAKE LEGS QUESTWEAR,LIMITED,,DAMROLL,2,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,30000,3000,,,10,,,,
29631," braid hemp simple saros saroswrist"," a simple hemp braid"," Saros has left his braid here.",WORN,TAKE WRIST QUESTWEAR,LIMITED,,HITROLL,2,DAMROLL,2,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12000,10000,,,10,,,,
29630," tattoo goddess serket saros saroswrist"," a tattoo of the Goddess Serket"," Saros has left his tattoo here.",WORN,TAKE WRIST QUESTWEAR,LIMITED,,HITROLL,2,DAMROLL,2,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12000,10000,,,10,,,,
29629," gloves leather meilichae saros saroshands"," fingerless leather meilichae"," Saros has left his gloves here.",ARMOR,TAKE HANDS QUESTWEAR,HUM MAGICAL LIMITED,,DAMROLL,3,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,1000000,80000,,,8,,,,
29628," bracelet charm fey feywrist"," a silver charm bracelet"," Fey has left her charm bracelet here.",WORN,TAKE WRIST QUESTWEAR,LIMITED,,HITROLL,2,DAMROLL,2,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12000,10000,,,10,,,,
29627," tattoo fey feywrist"," a tattoo of the Goddess Seshat"," Fey has left her tattoo here?!",WORN,TAKE WRIST QUESTWEAR,LIMITED,,HITROLL,2,DAMROLL,2,MANA_REGEN,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12000,10000,,,10,,,,
29626," shawl wool vicuna fey feyabout"," a vicuna wool shawl"," Fey has left her wool shawl here.",ARMOR,TAKE ABOUT QUESTWEAR,LIMITED,,HITROLL,1,DAMROLL,1,MANA_REGEN,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,250,25,,,50,,,,
29625," gloves kid white fey feyhands"," a pair of embroidered, white kid gloves"," Fey has left her white gloves here.",ARMOR,TAKE HANDS QUESTWEAR,HUM MAGICAL LIMITED,,DAMROLL,3,MANA_REGEN,3,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,1000000,80000,,,8,,,,
29624," crown saros saroshead"," a liar's crown of shit"," Saros has left his crown here.",ARMOR,TAKE HEAD QUESTWEAR,LIMITED,16777216,HITROLL,0,DAMROLL,2,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,10,50000,100000,,,10,,,,
29623," hat black ahriman ahrimanhead"," a wide brimmed, black Spitzhut"," Ahriman has left his hat here.",ARMOR,TAKE HEAD QUESTWEAR,LIMITED,16777216,HITROLL,0,DAMROLL,2,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,10,50000,100000,,,10,,,,
29622," feathers harpy shield makenashield"," a handful of filthy harpy feathers"," Makena has left her shield here.",ARMOR,TAKE SHIELD QUESTWEAR,GLOW LIMITED,,HIT,13,HITROLL,2,DAMROLL,1,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,12,2500,7500,,,7,,,,
29621," sash ahrimanwaist"," a spider silk sash"," Ahriman has left his sash here.",ARMOR,TAKE WAIST QUESTWEAR,ANTI-THIEF LIMITED,,DAMROLL,2,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,10,10,8000,,,5,,,,
29620," beads tylerwrist"," a string of prayer beads"," Tyler has left his beads here.",WORN,TAKE WRIST QUESTWEAR,LIMITED,,HITROLL,2,DAMROLL,3,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12000,10000,,,10,,,,
29619," tattoo tylerwrist"," a tattoo of the Goddess Ma'at"," Tyler has left his tattoo here.",WORN,TAKE WRIST QUESTWEAR,LIMITED,,HITROLL,2,DAMROLL,3,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12000,10000,,,10,,,,
29618," faulds meteoric iron tylerwaist"," meteoric iron faulds"," Tyler has left his faulds here.",ARMOR,TAKE WAIST QUESTWEAR,ANTI-THIEF LIMITED,,DAMROLL,2,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,10,10,8000,,,5,,,,
29617," hand god shield tylershield"," God's right hand"," Tyler has left God's hand here.",ARMOR,TAKE SHIELD QUESTWEAR,HUM MAGICAL ANTI-EVIL ANTI-WARRIOR ANTI-THIEF ANTI-CLERIC ANTI-MAGIC_USER ANTI-NINJA ANTI-NOMAD ANTI-ANTI-PALADIN ANTI-AVATAR ANTI-BARD LIMITED,8,DAMROLL,2,,,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,10000,10,,,10,,,,
29616," tome feyshield"," a leather-bound tome"," Fey has left her tome here.",ARMOR,TAKE SHIELD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,HITROLL,1,DAMROLL,2,,,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,1,45000,15000,,,50,,,,
29615," ribbon white wide fey feywaist"," a wide, white ribbon"," Fey has left her ribbon here.",ARMOR,TAKE WAIST QUESTWEAR,ANTI-THIEF LIMITED,,DAMROLL,2,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,10,10,8000,,,5,,,,
29612," bracer enchanted brass soot"," An Enchanted Brass Bracer"," A brass bracer lying here pulses with magical power.",WORN,TAKE WRIST QUESTWEAR,GLOW LIMITED,,MANA,25,HIT,25,MANA_REGEN,9,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,60000,5000,,,10,,,,
29609," shining gold shield aegis soot"," Shining Gold-Inlaid Aegis"," A gold-patterned shield brilliantly reflects the sunlight.",ARMOR,TAKE SHIELD,GLOW ANTI-WARRIOR ANTI-THIEF ANTI-NINJA ANTI-NOMAD ANTI-PALADIN ANTI-ANTI-PALADIN ANTI-BARD ANTI-COMMANDO LIMITED,20,MANA,20,INT,2,MANA_REGEN,16,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,10,450670,8575,,,0,,,,
29608," soul black tim"," A Burning Black Soul"," a burning black orb floats on the ground.",LIGHT,TAKE LIGHT-SOURCE,GLOW MAGICAL BLESSED ANTI-EVIL ANTI-NEUTRAL ANTI-WARRIOR ANTI-PALADIN LIMITED,136,DAMROLL,7,HITROLL,4,,,0,0,-1,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,700000,10000,,,7,,,,
29607," stone shadow mydaroch quest esar"," Shadow Stone of Mydaroch"," There is a bit of nothing sitting here.",LIGHT,TAKE LIGHT-SOURCE,GLOW MAGICAL LIMITED,36,HITROLL,2,DAMROLL,4,SKILL_BACKSTAB,4,0,0,-1,-1,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10000,20000,,,10,,,,
29606," carapace daemonic pit viper quest esar"," a Pit Viper's Daemonic Carapace"," The tattered hide of a vanquished demon was unceremoniously dumped here.",ARMOR,TAKE SHIELD,MAGICAL LIMITED,,HITROLL,1,DAMROLL,4,SKILL_BACKSTAB,4,15,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,1,45000,15000,,,10,,,,
29605," gauntlets dusk shroud quest esar"," Dusk Shroud Gauntlets"," A pair of leather gauntlets shrouded in darkness lie discarded here.",ARMOR,TAKE HANDS,MAGICAL LIMITED,,DAMROLL,4,SKILL_BACKSTAB,4,,,8,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,1000000,80000,,,10,,,,
29604," gauntlets darksteel quest esar"," a pair of Darksteel gauntlets"," A set of darkened metallic gauntlets lies piled upon one another.",ARMOR,TAKE HANDS,MAGICAL LIMITED,,DAMROLL,4,HITROLL,3,MANA_REGEN,12,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,1000000,80000,,,10,,,,
29603," stone agrion ring quest esar"," the Stone of Agrion"," A small volcanic rock lies discarded, glimmering faintly in the light.",WORN,TAKE FINGER,GLOW MAGICAL LIMITED,,HITROLL,4,DAMROLL,5,MANA_REGEN,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16000,20000,,,10,,,,
29602," greaves shadow quest esar"," Greaves of the Shadow"," A faint cloud of pitch-black darkness pools at the edge of vision.",ARMOR,TAKE LEGS,MAGICAL LIMITED,,DAMROLL,4,HITROLL,3,SKILL_CIRCLE,6,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,30000,3000,,,10,,,,
29601," vambraces darksteel quest esar"," a set of Darksteel vambraces"," A set of midnight metallic armguards were discarded here.",ARMOR,TAKE ARMS,MAGICAL LIMITED,8,DAMROLL,4,HITROLL,3,SKILL_CIRCLE,4,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,10000,1000,,,10,,,,
29600," banshee leggings"," Banshee skin leggings"," a pair of banshee skin leggings lie here.",ARMOR,TAKE LEGS,BLESSED LIMITED,4,HITROLL,5,DAMROLL,4,,,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,8,10,8000,,,20,,,,
4489," ornament righteousness ring"," Ornament of Righteousness"," An Ornament is lying here glowing with a blinding white light.",WORN,TAKE FINGER,GLOW MAGICAL ANTI-EVIL ANTI-WARRIOR ANTI-THIEF ANTI-CLERIC ANTI-MAGIC_USER ANTI-NINJA ANTI-PALADIN ANTI-ANTI-PALADIN ANTI-AVATAR ANTI-BARD ANTI-COMMANDO LIMITED EQ_DECAY,,DAMROLL,3,HITROLL,3,ARMOR,-8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19000,25000,,,6,,,,14000
4488," Axe Justice"," Axe of Justice"," A gigantic axe is lying here before you.",WEAPON,TAKE WIELD,GLOW MAGICAL ANTI-EVIL ANTI-WARRIOR ANTI-THIEF ANTI-CLERIC ANTI-MAGIC_USER ANTI-NINJA ANTI-PALADIN ANTI-ANTI-PALADIN ANTI-BARD ANTI-COMMANDO LIMITED,,DAMROLL,4,SKILL_BUTCHER,10,,,0,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Slashing,7,5,11,39,25,,,,30,10,100000,,,10,,,,
4487," gown good judgement"," Gown of Good Judgement"," a long flowing gown is spread along the floor here.",ARMOR,TAKE BODY,MAGICAL BLESSED ANTI-EVIL ANTI-NEUTRAL ANTI-NINJA ANTI-NOMAD LIMITED,,DAMROLL,3,HITROLL,3,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,10,723000,30000,,,9,,,,
4486," Cross Virtue"," The Cross of Virtue"," a soft glow is coming from a cross here.",LIGHT,TAKE LIGHT-SOURCE,GLOW MAGICAL BLESSED ANTI-EVIL ANTI-NEUTRAL ANTI-WARRIOR ANTI-PALADIN LIMITED,8,DAMROLL,4,HITROLL,4,,,0,0,-1,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,700000,10000,,,7,,,,
4485," Pearl White Blindfold"," Pearl-White Blindfold"," A dusty-looking blindfold sits calmly here.",ARMOR,TAKE HEAD,GLOW MAGICAL ANTI-EVIL ANTI-NEUTRAL ANTI-THIEF ANTI-MAGIC_USER ANTI-NINJA ANTI-NOMAD ANTI-ANTI-PALADIN ANTI-BARD ANTI-COMMANDO LIMITED,1024,MANA,34,HIT,10,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,30000,5099,,,15,,,,
4484," set bronze keys key"," a set of bronze keys"," a set of bronze keys are lying here on the ground.",KEY,TAKE,ANTI-RENT LIMITED,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
4483," set iron keys key"," a set of iron keys"," a set of iron keys are hanging on the wall here.",KEY,TAKE,ANTI-RENT LIMITED,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
4482," sign floating"," floating sign"," a blurry image of a sign floats around here.",OTHER,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,10,999999,,,100,,,,
4479," translucent helm"," A Translucent Helm"," A Translucent Object lies here unclaimed.",ARMOR,TAKE HEAD,INVISIBLE ANTI-GOOD ANTI-NEUTRAL ANTI-WARRIOR ANTI-THIEF ANTI-MAGIC_USER ANTI-NINJA ANTI-PALADIN ANTI-BARD ANTI-COMMANDO LIMITED,,DAMROLL,2,,,,,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,10,912872,91000,,,9,,,,
4478," pretty noose"," A Pretty Noose"," a long noose is curled up in a bundle here.",ARMOR,TAKE NECK,ANTI-NEUTRAL ANTI-CLERIC ANTI-MAGIC_USER ANTI-PALADIN ANTI-ANTI-PALADIN ANTI-BARD LIMITED,,DAMROLL,2,MOVE,-25,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,700900,78100,,,8,,,,
4477," adamanite scimitar"," An Adamanite Scimitar"," a scimitar made of pure adamanite shines brightly here.",WEAPON,TAKE WIELD,MAGICAL BLESSED ANTI-NEUTRAL LIMITED,1040,DAMROLL,6,,,,,1,5,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,Blind,Pierce,5,3,11,21,16,,,,10,40000,8000,,,30,,,,
4476," brass coffin"," a brass coffin"," a brass coffin is lying here in the corner.",CONTAINER,,MAGICAL,,,,,,,,100000,15,-1,0,,,,,,,,,,,,100000,,,,,15,-1,,,,,,,,,,,,,,,,,,,10,10,200000,,,100,,,,
